node;timestamp;module;lc;face;prefix
mlg;1670213809.099033;[nfd.FIB];40;265;/konten/jkt/c;
mlg;1670213809.099370;[nfd.FIB];50;263;/konten/jkt/c;
mlg;1670213810.068546;[nfd.FIB];10;265;/konten/sby/a;
mlg;1670213810.070346;[nfd.FIB];20;263;/konten/sby/a;
mlg;1670213810.071332;[nfd.FIB];10;265;/konten/sby/b;
mlg;1670213810.106257;[nfd.FIB];20;263;/konten/sby/b;
mlg;1670213810.106678;[nfd.FIB];10;265;/konten/sby/c;
mlg;1670213810.107060;[nfd.FIB];20;263;/konten/sby/c;
mlg;1670213811.175413;[nfd.FIB];30;265;/konten/pal/a;
mlg;1670213811.180182;[nfd.FIB];40;263;/konten/pal/a;
mlg;1670213811.187740;[nfd.FIB];30;265;/konten/pal/b;
mlg;1670213811.190190;[nfd.FIB];40;263;/konten/pal/b;
mlg;1670213811.196621;[nfd.FIB];30;265;/konten/pal/c;
mlg;1670213811.205669;[nfd.FIB];40;263;/konten/pal/c;
dpr;1670213642.109005;[nfd.FIB];0;1;/localhost/nfd;
dpr;1670213642.249357;[nfd.FIB];0;258;/localhost/nfd/rib;
dpr;1670213662.891437;[nfd.FIB];0;267;/localhop/ndn/nlsr/sync/v=10;
dpr;1670213662.893385;[nfd.FIB];0;267;/localhop/ndn/nlsr/LSA;
dpr;1670213662.894553;[nfd.FIB];0;267;/ndn/dpr-site/%C1.Router/cs/dpr/nlsr/INFO;
dpr;1670213662.895834;[nfd.FIB];0;267;/ndn/dpr-site/%C1.Router/cs/dpr/nlsr;
dpr;1670213662.896294;[nfd.FIB];0;267;/localhost/nlsr;
dpr;1670213662.896671;[nfd.FIB];0;267;/ndn/dpr-site/%C1.Router/cs/dpr/nlsr/KEY;
dpr;1670213662.897032;[nfd.FIB];0;267;/ndn/dpr-site/%C1.Router/cs/dpr/KEY;
dpr;1670213662.897376;[nfd.FIB];0;267;/ndn/dpr-site/%C1.Operator;
dpr;1670213662.897751;[nfd.FIB];0;267;/ndn/dpr-site/KEY;
dpr;1670213662.898087;[nfd.FIB];10;266;/localhop/ndn/nlsr/LSA;
dpr;1670213662.898428;[nfd.FIB];10;264;/ndn/sby-site/%C1.Router/cs/sby;
dpr;1670213662.898802;[nfd.FIB];10;264;/localhop/ndn/nlsr/LSA;
dpr;1670213662.899143;[nfd.FIB];10;266;/ndn/mlg-site/%C1.Router/cs/mlg;
dpr;1670213673.401361;[nfd.FIB];10;266;/localhop/ndn/nlsr/sync/v=10;
dpr;1670213686.025732;[nfd.FIB];10;264;/localhop/ndn/nlsr/sync/v=10;
dpr;1670213698.406254;[nfd.FIB];20;264;/ndn/smg-site/smg;
dpr;1670213698.414849;[nfd.FIB];30;266;/ndn/smg-site/smg;
dpr;1670213698.429425;[nfd.FIB];20;264;/ndn/smg-site/%C1.Router/cs/smg;
dpr;1670213698.430154;[nfd.FIB];30;266;/ndn/smg-site/%C1.Router/cs/smg;
dpr;1670213698.431221;[nfd.FIB];90;264;/ndn/mbo-site/mbo;
dpr;1670213698.431801;[nfd.FIB];100;266;/ndn/mbo-site/mbo;
dpr;1670213698.432465;[nfd.FIB];90;264;/ndn/mbo-site/%C1.Router/cs/mbo;
dpr;1670213698.433003;[nfd.FIB];100;266;/ndn/mbo-site/%C1.Router/cs/mbo;
dpr;1670213698.433623;[nfd.FIB];40;264;/ndn/jkt-site/jkt;
dpr;1670213698.434173;[nfd.FIB];50;266;/ndn/jkt-site/jkt;
dpr;1670213698.434790;[nfd.FIB];40;264;/ndn/jkt-site/%C1.Router/cs/jkt;
dpr;1670213698.435405;[nfd.FIB];50;266;/ndn/jkt-site/%C1.Router/cs/jkt;
dpr;1670213698.435976;[nfd.FIB];40;264;/ndn/btu-site/btu;
dpr;1670213698.436515;[nfd.FIB];50;266;/ndn/btu-site/btu;
dpr;1670213698.437145;[nfd.FIB];40;264;/ndn/btu-site/%C1.Router/cs/btu;
dpr;1670213698.437668;[nfd.FIB];50;266;/ndn/btu-site/%C1.Router/cs/btu;
dpr;1670213698.438254;[nfd.FIB];90;264;/ndn/bna-site/bna;
dpr;1670213698.438808;[nfd.FIB];100;266;/ndn/bna-site/bna;
dpr;1670213698.439358;[nfd.FIB];90;264;/ndn/bna-site/%C1.Router/cs/bna;
dpr;1670213698.440005;[nfd.FIB];100;266;/ndn/bna-site/%C1.Router/cs/bna;
dpr;1670213698.440548;[nfd.FIB];20;264;/ndn/bjm-site/bjm;
dpr;1670213698.441168;[nfd.FIB];30;266;/ndn/bjm-site/bjm;
dpr;1670213698.441718;[nfd.FIB];20;264;/ndn/bjm-site/%C1.Router/cs/bjm;
dpr;1670213698.442317;[nfd.FIB];30;266;/ndn/bjm-site/%C1.Router/cs/bjm;
dpr;1670213698.442883;[nfd.FIB];30;264;/ndn/amb-site/amb;
dpr;1670213698.443486;[nfd.FIB];40;266;/ndn/amb-site/amb;
dpr;1670213698.444072;[nfd.FIB];30;264;/ndn/amb-site/%C1.Router/cs/amb;
dpr;1670213698.444677;[nfd.FIB];40;266;/ndn/amb-site/%C1.Router/cs/amb;
dpr;1670213698.445271;[nfd.FIB];80;264;/ndn/mdn-site/mdn;
dpr;1670213698.445831;[nfd.FIB];90;266;/ndn/mdn-site/mdn;
dpr;1670213698.446380;[nfd.FIB];80;264;/ndn/mdn-site/%C1.Router/cs/mdn;
dpr;1670213698.447040;[nfd.FIB];90;266;/ndn/mdn-site/%C1.Router/cs/mdn;
dpr;1670213698.447656;[nfd.FIB];50;264;/ndn/pgp-site/pgp;
dpr;1670213698.448235;[nfd.FIB];60;266;/ndn/pgp-site/pgp;
dpr;1670213698.448824;[nfd.FIB];50;264;/ndn/pgp-site/%C1.Router/cs/pgp;
dpr;1670213698.449384;[nfd.FIB];60;266;/ndn/pgp-site/%C1.Router/cs/pgp;
dpr;1670213698.450034;[nfd.FIB];20;264;/ndn/mlg-site/mlg;
dpr;1670213698.450593;[nfd.FIB];10;266;/ndn/mlg-site/mlg;
dpr;1670213698.451165;[nfd.FIB];20;264;/ndn/mks-site/mks;
dpr;1670213698.451782;[nfd.FIB];30;266;/ndn/mks-site/mks;
dpr;1670213698.452366;[nfd.FIB];20;264;/ndn/mks-site/%C1.Router/cs/mks;
dpr;1670213698.452948;[nfd.FIB];30;266;/ndn/mks-site/%C1.Router/cs/mks;
dpr;1670213698.453479;[nfd.FIB];40;264;/ndn/bdg-site/bdg;
dpr;1670213698.454075;[nfd.FIB];50;266;/ndn/bdg-site/bdg;
dpr;1670213698.454635;[nfd.FIB];40;264;/ndn/bdg-site/%C1.Router/cs/bdg;
dpr;1670213698.455245;[nfd.FIB];50;266;/ndn/bdg-site/%C1.Router/cs/bdg;
dpr;1670213698.455796;[nfd.FIB];40;264;/ndn/mnd-site/mnd;
dpr;1670213698.456337;[nfd.FIB];50;266;/ndn/mnd-site/mnd;
dpr;1670213698.456973;[nfd.FIB];40;264;/ndn/mnd-site/%C1.Router/cs/mnd;
dpr;1670213698.457513;[nfd.FIB];50;266;/ndn/mnd-site/%C1.Router/cs/mnd;
dpr;1670213698.458134;[nfd.FIB];70;264;/ndn/pbr-site/pbr;
dpr;1670213698.458675;[nfd.FIB];80;266;/ndn/pbr-site/pbr;
dpr;1670213698.459225;[nfd.FIB];70;264;/ndn/pbr-site/%C1.Router/cs/pbr;
dpr;1670213698.459855;[nfd.FIB];80;266;/ndn/pbr-site/%C1.Router/cs/pbr;
dpr;1670213698.460454;[nfd.FIB];30;264;/ndn/pal-site/pal;
dpr;1670213698.460996;[nfd.FIB];40;266;/ndn/pal-site/pal;
dpr;1670213698.461531;[nfd.FIB];30;264;/ndn/pal-site/%C1.Router/cs/pal;
dpr;1670213698.462118;[nfd.FIB];40;266;/ndn/pal-site/%C1.Router/cs/pal;
dpr;1670213698.462689;[nfd.FIB];50;264;/ndn/lmp-site/lmp;
dpr;1670213698.463297;[nfd.FIB];60;266;/ndn/lmp-site/lmp;
dpr;1670213698.463723;[nfd.FIB];50;264;/ndn/lmp-site/%C1.Router/cs/lmp;
dpr;1670213698.464171;[nfd.FIB];60;266;/ndn/lmp-site/%C1.Router/cs/lmp;
dpr;1670213698.464579;[nfd.FIB];70;264;/ndn/sbg-site/sbg;
dpr;1670213698.465046;[nfd.FIB];80;266;/ndn/sbg-site/sbg;
dpr;1670213698.465493;[nfd.FIB];70;264;/ndn/sbg-site/%C1.Router/cs/sbg;
dpr;1670213698.465994;[nfd.FIB];80;266;/ndn/sbg-site/%C1.Router/cs/sbg;
dpr;1670213698.466483;[nfd.FIB];60;264;/ndn/btm-site/btm;
dpr;1670213698.466959;[nfd.FIB];70;266;/ndn/btm-site/btm;
dpr;1670213698.467377;[nfd.FIB];60;264;/ndn/btm-site/%C1.Router/cs/btm;
dpr;1670213698.467810;[nfd.FIB];70;266;/ndn/btm-site/%C1.Router/cs/btm;
dpr;1670213698.468241;[nfd.FIB];10;264;/ndn/sby-site/sby;
dpr;1670213698.468650;[nfd.FIB];20;266;/ndn/sby-site/sby;
dpr;1670213698.469131;[nfd.FIB];30;264;/ndn/cbn-site/cbn;
dpr;1670213698.469569;[nfd.FIB];40;266;/ndn/cbn-site/cbn;
dpr;1670213698.470020;[nfd.FIB];30;264;/ndn/cbn-site/%C1.Router/cs/cbn;
dpr;1670213698.470432;[nfd.FIB];40;266;/ndn/cbn-site/%C1.Router/cs/cbn;
dpr;1670213698.470871;[nfd.FIB];60;264;/ndn/plg-site/plg;
dpr;1670213698.471277;[nfd.FIB];70;266;/ndn/plg-site/plg;
dpr;1670213698.471682;[nfd.FIB];60;264;/ndn/plg-site/%C1.Router/cs/plg;
dpr;1670213698.472121;[nfd.FIB];70;266;/ndn/plg-site/%C1.Router/cs/plg;
dpr;1670213698.472532;[nfd.FIB];30;264;/ndn/bpp-site/bpp;
dpr;1670213698.472985;[nfd.FIB];40;266;/ndn/bpp-site/bpp;
dpr;1670213698.473461;[nfd.FIB];30;264;/ndn/bpp-site/%C1.Router/cs/bpp;
dpr;1670213698.473949;[nfd.FIB];40;266;/ndn/bpp-site/%C1.Router/cs/bpp;
dpr;1670213698.474359;[nfd.FIB];60;264;/ndn/pad-site/pad;
dpr;1670213698.474781;[nfd.FIB];70;266;/ndn/pad-site/pad;
dpr;1670213698.475239;[nfd.FIB];60;264;/ndn/pad-site/%C1.Router/cs/pad;
dpr;1670213698.475693;[nfd.FIB];70;266;/ndn/pad-site/%C1.Router/cs/pad;
dpr;1670213698.476177;[nfd.FIB];30;264;/ndn/ptk-site/ptk;
dpr;1670213698.476585;[nfd.FIB];40;266;/ndn/ptk-site/ptk;
dpr;1670213698.476998;[nfd.FIB];30;264;/ndn/ptk-site/%C1.Router/cs/ptk;
dpr;1670213698.477416;[nfd.FIB];40;266;/ndn/ptk-site/%C1.Router/cs/ptk;
dpr;1670213713.824379;[nfd.FIB];30;264;/ndn/bdg-site/bdg;
dpr;1670213713.833722;[nfd.FIB];40;266;/ndn/bdg-site/bdg;
dpr;1670213713.834689;[nfd.FIB];30;264;/ndn/bdg-site/%C1.Router/cs/bdg;
dpr;1670213713.835412;[nfd.FIB];40;266;/ndn/bdg-site/%C1.Router/cs/bdg;
dpr;1670213713.835781;[nfd.FIB];20;264;/ndn/yyk-site/yyk;
dpr;1670213713.836170;[nfd.FIB];30;266;/ndn/yyk-site/yyk;
dpr;1670213713.836528;[nfd.FIB];20;264;/ndn/yyk-site/%C1.Router/cs/yyk;
dpr;1670213713.836922;[nfd.FIB];30;266;/ndn/yyk-site/%C1.Router/cs/yyk;
dpr;1670213808.032470;[nfd.FIB];80;264;/konten/mdn/a;
dpr;1670213808.041570;[nfd.FIB];90;266;/konten/mdn/a;
dpr;1670213808.042025;[nfd.FIB];80;264;/konten/mdn/b;
dpr;1670213808.042384;[nfd.FIB];90;266;/konten/mdn/b;
dpr;1670213808.042819;[nfd.FIB];80;264;/konten/mdn/c;
dpr;1670213808.043162;[nfd.FIB];90;266;/konten/mdn/c;
dpr;1670213809.040351;[nfd.FIB];40;264;/konten/jkt/a;
dpr;1670213809.041372;[nfd.FIB];50;266;/konten/jkt/a;
dpr;1670213809.041688;[nfd.FIB];40;264;/konten/jkt/b;
dpr;1670213809.042007;[nfd.FIB];50;266;/konten/jkt/b;
dpr;1670213809.059266;[nfd.FIB];40;264;/konten/jkt/c;
dpr;1670213809.059745;[nfd.FIB];50;266;/konten/jkt/c;
dpr;1670213810.078008;[nfd.FIB];10;264;/konten/sby/a;
dpr;1670213810.136566;[nfd.FIB];20;266;/konten/sby/a;
dpr;1670213810.145178;[nfd.FIB];10;264;/konten/sby/b;
dpr;1670213810.145663;[nfd.FIB];20;266;/konten/sby/b;
dpr;1670213810.146050;[nfd.FIB];10;264;/konten/sby/c;
dpr;1670213810.146483;[nfd.FIB];20;266;/konten/sby/c;
dpr;1670213811.190774;[nfd.FIB];30;264;/konten/pal/a;
dpr;1670213811.209585;[nfd.FIB];40;266;/konten/pal/a;
dpr;1670213811.209954;[nfd.FIB];30;264;/konten/pal/b;
dpr;1670213811.210220;[nfd.FIB];40;266;/konten/pal/b;
dpr;1670213811.210521;[nfd.FIB];30;264;/konten/pal/c;
dpr;1670213811.228360;[nfd.FIB];40;266;/konten/pal/c;
bjm;1670213638.876924;[nfd.FIB];0;1;/localhost/nfd;
bjm;1670213639.145598;[nfd.FIB];0;260;/localhost/nfd/rib;
bjm;1670213655.106479;[nfd.FIB];0;277;/localhop/ndn/nlsr/sync/v=10;
bjm;1670213655.109517;[nfd.FIB];0;277;/localhop/ndn/nlsr/LSA;
bjm;1670213655.111897;[nfd.FIB];0;277;/ndn/bjm-site/%C1.Router/cs/bjm/nlsr/INFO;
bjm;1670213655.113193;[nfd.FIB];0;277;/ndn/bjm-site/%C1.Router/cs/bjm/nlsr;
bjm;1670213655.113722;[nfd.FIB];0;277;/localhost/nlsr;
bjm;1670213655.114179;[nfd.FIB];0;277;/ndn/bjm-site/%C1.Router/cs/bjm/nlsr/KEY;
bjm;1670213655.114535;[nfd.FIB];0;277;/ndn/bjm-site/%C1.Router/cs/bjm/KEY;
bjm;1670213655.114914;[nfd.FIB];0;277;/ndn/bjm-site/%C1.Operator;
bjm;1670213655.115256;[nfd.FIB];0;277;/ndn/bjm-site/KEY;
bjm;1670213655.115595;[nfd.FIB];10;272;/localhop/ndn/nlsr/LSA;
bjm;1670213655.115974;[nfd.FIB];10;274;/ndn/mks-site/%C1.Router/cs/mks;
bjm;1670213655.116313;[nfd.FIB];10;274;/localhop/ndn/nlsr/LSA;
bjm;1670213655.116652;[nfd.FIB];10;276;/ndn/bpp-site/%C1.Router/cs/bpp;
bjm;1670213655.117037;[nfd.FIB];10;276;/localhop/ndn/nlsr/LSA;
bjm;1670213655.117377;[nfd.FIB];10;270;/ndn/ptk-site/%C1.Router/cs/ptk;
bjm;1670213655.117709;[nfd.FIB];10;270;/localhop/ndn/nlsr/LSA;
bjm;1670213655.118076;[nfd.FIB];10;272;/ndn/sby-site/%C1.Router/cs/sby;
bjm;1670213657.673896;[nfd.FIB];10;276;/localhop/ndn/nlsr/sync/v=10;
bjm;1670213670.142448;[nfd.FIB];10;274;/localhop/ndn/nlsr/sync/v=10;
bjm;1670213682.675743;[nfd.FIB];10;276;/ndn/bpp-site/bpp;
bjm;1670213683.024553;[nfd.FIB];10;270;/localhop/ndn/nlsr/sync/v=10;
bjm;1670213686.026047;[nfd.FIB];10;272;/localhop/ndn/nlsr/sync/v=10;
bjm;1670213698.227376;[nfd.FIB];50;270;/ndn/smg-site/smg;
bjm;1670213698.241912;[nfd.FIB];20;272;/ndn/smg-site/smg;
bjm;1670213698.283722;[nfd.FIB];30;274;/ndn/smg-site/smg;
bjm;1670213698.284676;[nfd.FIB];50;270;/ndn/smg-site/%C1.Router/cs/smg;
bjm;1670213698.285082;[nfd.FIB];20;272;/ndn/smg-site/%C1.Router/cs/smg;
bjm;1670213698.285446;[nfd.FIB];30;274;/ndn/smg-site/%C1.Router/cs/smg;
bjm;1670213698.285805;[nfd.FIB];20;272;/ndn/mlg-site/mlg;
bjm;1670213698.286214;[nfd.FIB];30;274;/ndn/mlg-site/mlg;
bjm;1670213698.286565;[nfd.FIB];50;276;/ndn/mlg-site/mlg;
bjm;1670213698.286927;[nfd.FIB];20;272;/ndn/mlg-site/%C1.Router/cs/mlg;
bjm;1670213698.287303;[nfd.FIB];30;274;/ndn/mlg-site/%C1.Router/cs/mlg;
bjm;1670213698.287654;[nfd.FIB];50;276;/ndn/mlg-site/%C1.Router/cs/mlg;
bjm;1670213698.288028;[nfd.FIB];30;270;/ndn/pgp-site/pgp;
bjm;1670213698.288379;[nfd.FIB];50;272;/ndn/pgp-site/pgp;
bjm;1670213698.288739;[nfd.FIB];60;274;/ndn/pgp-site/pgp;
bjm;1670213698.289098;[nfd.FIB];30;270;/ndn/pgp-site/%C1.Router/cs/pgp;
bjm;1670213698.289454;[nfd.FIB];50;272;/ndn/pgp-site/%C1.Router/cs/pgp;
bjm;1670213698.289869;[nfd.FIB];60;274;/ndn/pgp-site/%C1.Router/cs/pgp;
bjm;1670213698.290290;[nfd.FIB];50;270;/ndn/pad-site/pad;
bjm;1670213698.290691;[nfd.FIB];60;272;/ndn/pad-site/pad;
bjm;1670213698.291062;[nfd.FIB];70;274;/ndn/pad-site/pad;
bjm;1670213698.291417;[nfd.FIB];50;270;/ndn/pad-site/%C1.Router/cs/pad;
bjm;1670213698.291787;[nfd.FIB];60;272;/ndn/pad-site/%C1.Router/cs/pad;
bjm;1670213698.292165;[nfd.FIB];70;274;/ndn/pad-site/%C1.Router/cs/pad;
bjm;1670213698.292531;[nfd.FIB];40;270;/ndn/bdg-site/bdg;
bjm;1670213698.292894;[nfd.FIB];40;272;/ndn/bdg-site/bdg;
bjm;1670213698.293238;[nfd.FIB];50;274;/ndn/bdg-site/bdg;
bjm;1670213698.293593;[nfd.FIB];40;270;/ndn/bdg-site/%C1.Router/cs/bdg;
bjm;1670213698.293952;[nfd.FIB];40;272;/ndn/bdg-site/%C1.Router/cs/bdg;
bjm;1670213698.294305;[nfd.FIB];50;274;/ndn/bdg-site/%C1.Router/cs/bdg;
bjm;1670213698.294667;[nfd.FIB];10;272;/ndn/sby-site/sby;
bjm;1670213698.295031;[nfd.FIB];20;274;/ndn/sby-site/sby;
bjm;1670213698.295376;[nfd.FIB];40;276;/ndn/sby-site/sby;
bjm;1670213698.295770;[nfd.FIB];40;270;/ndn/cbn-site/cbn;
bjm;1670213698.296171;[nfd.FIB];30;272;/ndn/cbn-site/cbn;
bjm;1670213698.296520;[nfd.FIB];40;274;/ndn/cbn-site/cbn;
bjm;1670213698.296894;[nfd.FIB];40;270;/ndn/cbn-site/%C1.Router/cs/cbn;
bjm;1670213698.297249;[nfd.FIB];30;272;/ndn/cbn-site/%C1.Router/cs/cbn;
bjm;1670213698.297603;[nfd.FIB];40;274;/ndn/cbn-site/%C1.Router/cs/cbn;
bjm;1670213698.297976;[nfd.FIB];30;270;/ndn/jkt-site/jkt;
bjm;1670213698.298319;[nfd.FIB];40;272;/ndn/jkt-site/jkt;
bjm;1670213698.298658;[nfd.FIB];50;274;/ndn/jkt-site/jkt;
bjm;1670213698.299098;[nfd.FIB];30;270;/ndn/jkt-site/%C1.Router/cs/jkt;
bjm;1670213698.299489;[nfd.FIB];40;272;/ndn/jkt-site/%C1.Router/cs/jkt;
bjm;1670213698.299853;[nfd.FIB];50;274;/ndn/jkt-site/%C1.Router/cs/jkt;
bjm;1670213698.300216;[nfd.FIB];20;272;/ndn/mks-site/mks;
bjm;1670213698.300591;[nfd.FIB];10;274;/ndn/mks-site/mks;
bjm;1670213698.300941;[nfd.FIB];30;276;/ndn/mks-site/mks;
bjm;1670213698.301288;[nfd.FIB];60;270;/ndn/mdn-site/mdn;
bjm;1670213698.301646;[nfd.FIB];80;272;/ndn/mdn-site/mdn;
bjm;1670213698.302005;[nfd.FIB];90;274;/ndn/mdn-site/mdn;
bjm;1670213698.302357;[nfd.FIB];60;270;/ndn/mdn-site/%C1.Router/cs/mdn;
bjm;1670213698.302725;[nfd.FIB];80;272;/ndn/mdn-site/%C1.Router/cs/mdn;
bjm;1670213698.303085;[nfd.FIB];90;274;/ndn/mdn-site/%C1.Router/cs/mdn;
bjm;1670213698.303436;[nfd.FIB];30;272;/ndn/amb-site/amb;
bjm;1670213698.303811;[nfd.FIB];20;274;/ndn/amb-site/amb;
bjm;1670213698.304167;[nfd.FIB];40;276;/ndn/amb-site/amb;
bjm;1670213698.304518;[nfd.FIB];30;272;/ndn/amb-site/%C1.Router/cs/amb;
bjm;1670213698.304939;[nfd.FIB];20;274;/ndn/amb-site/%C1.Router/cs/amb;
bjm;1670213698.305346;[nfd.FIB];40;276;/ndn/amb-site/%C1.Router/cs/amb;
bjm;1670213698.305716;[nfd.FIB];10;270;/ndn/ptk-site/ptk;
bjm;1670213698.306133;[nfd.FIB];60;272;/ndn/ptk-site/ptk;
bjm;1670213698.306479;[nfd.FIB];70;274;/ndn/ptk-site/ptk;
bjm;1670213698.306836;[nfd.FIB];70;270;/ndn/bna-site/bna;
bjm;1670213698.307189;[nfd.FIB];90;272;/ndn/bna-site/bna;
bjm;1670213698.307536;[nfd.FIB];100;274;/ndn/bna-site/bna;
bjm;1670213698.307948;[nfd.FIB];70;270;/ndn/bna-site/%C1.Router/cs/bna;
bjm;1670213698.308304;[nfd.FIB];90;272;/ndn/bna-site/%C1.Router/cs/bna;
bjm;1670213698.308667;[nfd.FIB];100;274;/ndn/bna-site/%C1.Router/cs/bna;
bjm;1670213698.309096;[nfd.FIB];20;270;/ndn/btu-site/btu;
bjm;1670213698.309481;[nfd.FIB];50;272;/ndn/btu-site/btu;
bjm;1670213698.309840;[nfd.FIB];60;274;/ndn/btu-site/btu;
bjm;1670213698.310198;[nfd.FIB];20;270;/ndn/btu-site/%C1.Router/cs/btu;
bjm;1670213698.310556;[nfd.FIB];50;272;/ndn/btu-site/%C1.Router/cs/btu;
bjm;1670213698.310936;[nfd.FIB];60;274;/ndn/btu-site/%C1.Router/cs/btu;
bjm;1670213698.311322;[nfd.FIB];70;270;/ndn/mbo-site/mbo;
bjm;1670213698.311672;[nfd.FIB];90;272;/ndn/mbo-site/mbo;
bjm;1670213698.312052;[nfd.FIB];100;274;/ndn/mbo-site/mbo;
bjm;1670213698.312401;[nfd.FIB];70;270;/ndn/mbo-site/%C1.Router/cs/mbo;
bjm;1670213698.312765;[nfd.FIB];90;272;/ndn/mbo-site/%C1.Router/cs/mbo;
bjm;1670213698.313113;[nfd.FIB];100;274;/ndn/mbo-site/%C1.Router/cs/mbo;
bjm;1670213698.313472;[nfd.FIB];40;272;/ndn/bpp-site/bpp;
bjm;1670213698.313845;[nfd.FIB];30;274;/ndn/bpp-site/bpp;
bjm;1670213698.314219;[nfd.FIB];40;270;/ndn/plg-site/plg;
bjm;1670213698.314562;[nfd.FIB];60;272;/ndn/plg-site/plg;
bjm;1670213698.314928;[nfd.FIB];70;274;/ndn/plg-site/plg;
bjm;1670213698.315263;[nfd.FIB];40;270;/ndn/plg-site/%C1.Router/cs/plg;
bjm;1670213698.315612;[nfd.FIB];60;272;/ndn/plg-site/%C1.Router/cs/plg;
bjm;1670213698.315993;[nfd.FIB];70;274;/ndn/plg-site/%C1.Router/cs/plg;
bjm;1670213698.316332;[nfd.FIB];40;272;/ndn/mnd-site/mnd;
bjm;1670213698.316679;[nfd.FIB];30;274;/ndn/mnd-site/mnd;
bjm;1670213698.317043;[nfd.FIB];30;276;/ndn/mnd-site/mnd;
bjm;1670213698.317393;[nfd.FIB];40;272;/ndn/mnd-site/%C1.Router/cs/mnd;
bjm;1670213698.317729;[nfd.FIB];30;274;/ndn/mnd-site/%C1.Router/cs/mnd;
bjm;1670213698.318099;[nfd.FIB];30;276;/ndn/mnd-site/%C1.Router/cs/mnd;
bjm;1670213698.318443;[nfd.FIB];50;270;/ndn/pbr-site/pbr;
bjm;1670213698.318798;[nfd.FIB];70;272;/ndn/pbr-site/pbr;
bjm;1670213698.319151;[nfd.FIB];80;274;/ndn/pbr-site/pbr;
bjm;1670213698.319509;[nfd.FIB];50;270;/ndn/pbr-site/%C1.Router/cs/pbr;
bjm;1670213698.319880;[nfd.FIB];70;272;/ndn/pbr-site/%C1.Router/cs/pbr;
bjm;1670213698.320249;[nfd.FIB];80;274;/ndn/pbr-site/%C1.Router/cs/pbr;
bjm;1670213698.320590;[nfd.FIB];20;272;/ndn/dpr-site/dpr;
bjm;1670213698.320944;[nfd.FIB];30;274;/ndn/dpr-site/dpr;
bjm;1670213698.321285;[nfd.FIB];50;276;/ndn/dpr-site/dpr;
bjm;1670213698.321637;[nfd.FIB];20;272;/ndn/dpr-site/%C1.Router/cs/dpr;
bjm;1670213698.321999;[nfd.FIB];30;274;/ndn/dpr-site/%C1.Router/cs/dpr;
bjm;1670213698.322377;[nfd.FIB];50;276;/ndn/dpr-site/%C1.Router/cs/dpr;
bjm;1670213698.322748;[nfd.FIB];60;270;/ndn/sbg-site/sbg;
bjm;1670213698.323099;[nfd.FIB];70;272;/ndn/sbg-site/sbg;
bjm;1670213698.323440;[nfd.FIB];80;274;/ndn/sbg-site/sbg;
bjm;1670213698.323799;[nfd.FIB];60;270;/ndn/sbg-site/%C1.Router/cs/sbg;
bjm;1670213698.324162;[nfd.FIB];70;272;/ndn/sbg-site/%C1.Router/cs/sbg;
bjm;1670213698.324526;[nfd.FIB];80;274;/ndn/sbg-site/%C1.Router/cs/sbg;
bjm;1670213698.324895;[nfd.FIB];30;272;/ndn/pal-site/pal;
bjm;1670213698.325244;[nfd.FIB];20;274;/ndn/pal-site/pal;
bjm;1670213698.325589;[nfd.FIB];20;276;/ndn/pal-site/pal;
bjm;1670213698.325952;[nfd.FIB];30;272;/ndn/pal-site/%C1.Router/cs/pal;
bjm;1670213698.326301;[nfd.FIB];20;274;/ndn/pal-site/%C1.Router/cs/pal;
bjm;1670213698.326646;[nfd.FIB];20;276;/ndn/pal-site/%C1.Router/cs/pal;
bjm;1670213698.327010;[nfd.FIB];40;270;/ndn/lmp-site/lmp;
bjm;1670213698.327356;[nfd.FIB];50;272;/ndn/lmp-site/lmp;
bjm;1670213698.327702;[nfd.FIB];60;274;/ndn/lmp-site/lmp;
bjm;1670213698.328077;[nfd.FIB];40;270;/ndn/lmp-site/%C1.Router/cs/lmp;
bjm;1670213698.328429;[nfd.FIB];50;272;/ndn/lmp-site/%C1.Router/cs/lmp;
bjm;1670213698.328811;[nfd.FIB];60;274;/ndn/lmp-site/%C1.Router/cs/lmp;
bjm;1670213698.329207;[nfd.FIB];40;270;/ndn/btm-site/btm;
bjm;1670213698.329577;[nfd.FIB];60;272;/ndn/btm-site/btm;
bjm;1670213698.329929;[nfd.FIB];70;274;/ndn/btm-site/btm;
bjm;1670213698.330289;[nfd.FIB];40;270;/ndn/btm-site/%C1.Router/cs/btm;
bjm;1670213698.330656;[nfd.FIB];60;272;/ndn/btm-site/%C1.Router/cs/btm;
bjm;1670213698.331030;[nfd.FIB];70;274;/ndn/btm-site/%C1.Router/cs/btm;
bjm;1670213713.820659;[nfd.FIB];30;272;/ndn/bdg-site/bdg;
bjm;1670213713.835899;[nfd.FIB];40;274;/ndn/bdg-site/bdg;
bjm;1670213713.836318;[nfd.FIB];30;272;/ndn/bdg-site/%C1.Router/cs/bdg;
bjm;1670213713.836713;[nfd.FIB];40;274;/ndn/bdg-site/%C1.Router/cs/bdg;
bjm;1670213713.837081;[nfd.FIB];50;270;/ndn/yyk-site/yyk;
bjm;1670213713.837455;[nfd.FIB];20;272;/ndn/yyk-site/yyk;
bjm;1670213713.837900;[nfd.FIB];30;274;/ndn/yyk-site/yyk;
